timestamp,product_id,category,base_price,inventory_level,demand_last_24h,competitor_price,season,day_of_week,time_of_day,special_event,customer_segment,rating,historical_sales,final_price
2025-03-14 22:13:42.435855567,PROD_0099,Books,562.24,152,78,475.72,Spring,Friday,22,0,Regular,2.6,955,610.93
2025-03-14 22:56:57.030450162,PROD_0050,Home,188.79,32,79,159.11,Fall,Friday,22,0,Premium,4.8,584,250.07
2025-03-14 23:40:11.625044756,PROD_0025,Clothing,63.32,54,80,68.88,Summer,Friday,23,0,Premium,2.3,51,91.88
2025-03-15 00:23:26.219639351,PROD_0024,Electronics,326.86,185,89,373.22,Fall,Saturday,0,1,Premium,4.5,639,490.29
2025-03-15 01:06:40.814233946,PROD_0013,Home,755.66,6,1,682.19,Spring,Saturday,1,0,Budget,4.5,27,709.82
2025-03-15 01:49:55.408828540,PROD_0060,Home,276.64,56,49,223.62,Fall,Saturday,1,0,Premium,2.4,576,347.8
2025-03-15 02:33:10.003423135,PROD_0007,Clothing,544.16,125,11,483.89,Spring,Saturday,2,0,Budget,1.3,16,490.67
2025-03-15 03:16:24.598017729,PROD_0057,Books,730.67,11,89,601.05,Fall,Saturday,3,0,Regular,3.9,350,861.15
2025-03-15 03:59:39.192612324,PROD_0036,Sports,116.86,15,22,98.32,Winter,Saturday,3,0,Regular,2.2,427,125.29
2025-03-15 04:42:53.787206919,PROD_0045,Sports,688.45,42,17,669.58,Winter,Saturday,4,0,Budget,4.1,649,651.32
2025-03-15 05:26:08.381801513,PROD_0020,Home,100.95,116,61,90.05,Fall,Saturday,5,0,Premium,2.8,830,125.44
2025-03-15 06:09:22.976396108,PROD_0065,Clothing,965.48,134,95,971.64,Summer,Saturday,6,0,Budget,2.9,228,1076.79
2025-03-15 06:52:37.570990702,PROD_0008,Sports,493.51,110,61,444.85,Spring,Saturday,6,0,Regular,4.1,765,534.76
2025-03-15 07:35:52.165585297,PROD_0016,Home,159.17,50,37,187.22,Winter,Saturday,7,0,Regular,2.5,988,189.63
2025-03-15 08:19:06.760179892,PROD_0014,Books,348.96,159,66,405.62,Summer,Saturday,8,0,Budget,2.8,209,369.84
2025-03-15 09:02:21.354774486,PROD_0076,Sports,419.28,74,37,430.49,Spring,Saturday,9,0,Premium,2.5,430,568.05
2025-03-15 09:45:35.949369081,PROD_0087,Home,760.6,7,66,716.31,Winter,Saturday,9,0,Premium,2.5,293,1001.35
2025-03-15 10:28:50.543963675,PROD_0015,Home,745.99,199,93,710.52,Winter,Saturday,10,0,Budget,3.1,742,727.16
2025-03-15 11:12:05.138558270,PROD_0092,Electronics,615.82,44,60,594.11,Fall,Saturday,11,0,Budget,4.2,752,618.68
2025-03-15 11:55:19.733152864,PROD_0098,Books,114.87,58,0,125.33,Spring,Saturday,11,0,Premium,2.4,581,148.56
2025-03-15 12:38:34.327747459,PROD_0066,Electronics,160.05,131,93,156.96,Summer,Saturday,12,0,Regular,3.1,103,179.24
2025-03-15 13:21:48.922342054,PROD_0032,Clothing,102.82,103,44,117.49,Summer,Saturday,13,0,Budget,3.7,203,108.6
2025-03-15 14:05:03.516936648,PROD_0087,Electronics,581.4,194,95,684.68,Summer,Saturday,14,0,Premium,2.1,52,804.49
2025-03-15 14:48:18.111531243,PROD_0063,Electronics,878.37,156,27,820.73,Spring,Saturday,14,0,Premium,2.1,973,1020.45
2025-03-15 15:31:32.706125838,PROD_0086,Sports,439.46,156,20,450.13,Summer,Saturday,15,0,Regular,4.7,939,485.73
2025-03-15 16:14:47.300720432,PROD_0051,Home,169.24,97,12,141.83,Summer,Saturday,16,0,Regular,3.9,374,172.1
2025-03-15 16:58:01.895315027,PROD_0025,Books,562.46,155,26,495.07,Summer,Saturday,16,0,Regular,3.3,841,567.67
2025-03-15 17:41:16.489909621,PROD_0058,Electronics,813.63,78,99,785.47,Fall,Saturday,17,0,Regular,3.6,53,941.89
2025-03-15 18:24:31.084504216,PROD_0063,Books,744.29,123,6,656.83,Fall,Saturday,18,0,Regular,1.1,275,740.91
2025-03-15 19:07:45.679098810,PROD_0062,Electronics,882.64,171,21,1015.58,Spring,Saturday,19,0,Budget,3.5,334,872.84
2025-03-15 19:51:00.273693405,PROD_0022,Clothing,285.12,3,73,246.15,Spring,Saturday,19,0,Premium,3.0,30,379.65
2025-03-15 20:34:14.868288000,PROD_0058,Electronics,202.01,89,52,198.43,Summer,Saturday,20,0,Budget,3.2,134,196.53
2025-03-15 21:17:29.462882594,PROD_0058,Sports,881.02,103,78,918.27,Fall,Saturday,21,0,Budget,2.4,57,975.08
2025-03-15 22:00:44.057477189,PROD_0086,Home,660.98,136,78,711.71,Winter,Saturday,22,0,Budget,1.3,104,720.04
2025-03-15 22:43:58.652071783,PROD_0049,Clothing,317.82,118,3,302.95,Winter,Saturday,22,0,Budget,1.8,265,284.15
2025-03-15 23:27:13.246666378,PROD_0052,Electronics,744.92,132,95,854.9,Summer,Saturday,23,0,Budget,4.8,521,831.61
2025-03-16 00:10:27.841260973,PROD_0042,Books,816.97,55,22,839.29,Summer,Sunday,0,0,Regular,2.6,495,950.37
2025-03-16 00:53:42.435855567,PROD_0070,Clothing,618.83,95,69,603.85,Fall,Sunday,0,0,Regular,2.9,252,682.79
2025-03-16 01:36:57.030450162,PROD_0015,Clothing,691.01,177,87,571.39,Fall,Sunday,1,0,Premium,1.2,294,863.26
2025-03-16 02:20:11.625044756,PROD_0054,Electronics,381.51,74,83,376.12,Fall,Sunday,2,0,Budget,1.2,667,389.91
2025-03-16 03:03:26.219639351,PROD_0060,Clothing,543.31,142,83,613.01,Spring,Sunday,3,1,Premium,3.9,157,814.96
2025-03-16 03:46:40.814233946,PROD_0097,Books,528.92,31,75,553.15,Spring,Sunday,3,0,Regular,3.2,548,670.05
2025-03-16 04:29:55.408828540,PROD_0008,Clothing,849.57,27,32,962.45,Summer,Sunday,4,0,Regular,3.0,630,1015.73
2025-03-16 05:13:10.003423135,PROD_0053,Books,841.56,21,27,839.55,Spring,Sunday,5,0,Regular,2.0,66,906.32
2025-03-16 05:56:24.598017729,PROD_0060,Electronics,834.35,16,7,707.02,Fall,Sunday,5,0,Budget,4.0,753,787.18
2025-03-16 06:39:39.192612324,PROD_0005,Home,20.92,58,0,16.85,Fall,Sunday,6,1,Budget,1.7,298,22.99
2025-03-16 07:22:53.787206919,PROD_0068,Clothing,752.05,89,36,692.85,Spring,Sunday,7,0,Regular,1.8,462,794.82
2025-03-16 08:06:08.381801513,PROD_0006,Home,761.09,198,62,821.37,Winter,Sunday,8,0,Premium,2.8,724,1005.49
2025-03-16 08:49:22.976396108,PROD_0096,Books,681.6,105,21,760.73,Summer,Sunday,8,0,Premium,2.1,819,889.28
2025-03-16 09:32:37.570990702,PROD_0094,Clothing,758.7,184,69,696.72,Winter,Sunday,9,0,Regular,2.0,100,801.73
2025-03-16 10:15:52.165585297,PROD_0047,Sports,843.55,25,20,842.08,Summer,Sunday,10,0,Premium,3.6,55,1032.28
2025-03-16 10:59:06.760179892,PROD_0099,Home,475.62,24,95,460.61,Winter,Sunday,10,0,Regular,3.6,331,561.65
2025-03-16 11:42:21.354774486,PROD_0055,Clothing,507.03,137,34,488.88,Spring,Sunday,11,1,Premium,4.3,835,720.62
2025-03-16 12:25:35.949369081,PROD_0040,Home,133.47,44,78,119.12,Summer,Sunday,12,0,Regular,2.7,750,152.68
2025-03-16 13:08:50.543963675,PROD_0052,Clothing,391.52,82,4,334.57,Summer,Sunday,13,0,Premium,1.3,392,455.69
2025-03-16 13:52:05.138558270,PROD_0016,Electronics,646.93,10,59,568.44,Summer,Sunday,13,0,Budget,2.1,742,659.28
2025-03-16 14:35:19.733152865,PROD_0013,Home,782.6,180,45,643.4,Fall,Sunday,14,0,Regular,4.9,873,801.59
2025-03-16 15:18:34.327747459,PROD_0030,Sports,225.04,199,49,197.86,Fall,Sunday,15,0,Regular,3.4,380,229.61
2025-03-16 16:01:48.922342054,PROD_0019,Sports,146.44,103,47,117.69,Winter,Sunday,16,0,Premium,3.8,91,179.58
2025-03-16 16:45:03.516936648,PROD_0017,Books,666.41,67,5,700.33,Spring,Sunday,16,0,Regular,1.0,790,751.86
2025-03-16 17:28:18.111531243,PROD_0063,Clothing,11.86,94,88,10.99,Fall,Sunday,17,0,Regular,3.1,446,13.43
2025-03-16 18:11:32.706125838,PROD_0019,Home,186.59,155,55,221.9,Summer,Sunday,18,0,Regular,1.2,108,216.85
2025-03-16 18:54:47.300720432,PROD_0092,Books,38.78,64,58,34.03,Fall,Sunday,18,1,Budget,3.3,316,46.19
2025-03-16 19:38:01.895315027,PROD_0058,Home,175.22,48,28,164.41,Spring,Sunday,19,0,Budget,4.7,167,167.97
2025-03-16 20:21:16.489909621,PROD_0055,Clothing,189.51,174,70,178.73,Fall,Sunday,20,0,Premium,4.9,811,231.75
2025-03-16 21:04:31.084504216,PROD_0090,Sports,393.8,51,76,316.37,Summer,Sunday,21,0,Budget,3.2,981,403.02
2025-03-16 21:47:45.679098810,PROD_0090,Electronics,408.3,101,17,463.7,Winter,Sunday,21,0,Premium,2.8,919,530.63
2025-03-16 22:31:00.273693405,PROD_0062,Sports,875.52,181,1,711.62,Summer,Sunday,22,0,Budget,4.8,434,756.81
2025-03-16 23:14:14.868288000,PROD_0023,Books,515.01,187,7,605.69,Spring,Sunday,23,0,Premium,3.7,441,632.49
2025-03-16 23:57:29.462882594,PROD_0009,Electronics,726.17,56,74,840.06,Winter,Sunday,23,0,Budget,1.3,217,817.3
2025-03-17 00:40:44.057477189,PROD_0012,Books,113.1,46,96,114.7,Fall,Monday,0,0,Budget,2.9,221,131.68
2025-03-17 01:23:58.652071783,PROD_0001,Clothing,233.18,158,53,237.25,Fall,Monday,1,0,Premium,2.0,672,310.34
2025-03-17 02:07:13.246666378,PROD_0058,Electronics,705.91,173,37,749.34,Fall,Monday,2,0,Regular,2.9,527,792.91
2025-03-17 02:50:27.841260973,PROD_0001,Books,62.28,25,47,59.46,Winter,Monday,2,0,Regular,2.8,277,68.87
2025-03-17 03:33:42.435855567,PROD_0034,Clothing,491.73,113,26,520.69,Summer,Monday,3,0,Budget,3.3,568,503.81
2025-03-17 04:16:57.030450162,PROD_0096,Sports,603.38,4,19,493.51,Winter,Monday,4,0,Premium,2.4,573,744.42
2025-03-17 05:00:11.625044756,PROD_0048,Clothing,606.12,83,11,498.0,Winter,Monday,5,0,Regular,1.7,874,619.56
2025-03-17 05:43:26.219639351,PROD_0089,Home,32.7,51,42,32.14,Spring,Monday,5,0,Premium,3.0,465,40.81
2025-03-17 06:26:40.814233946,PROD_0001,Clothing,328.89,104,60,335.41,Winter,Monday,6,0,Regular,4.3,838,394.48
2025-03-17 07:09:55.408828540,PROD_0016,Clothing,640.13,53,30,739.43,Fall,Monday,7,0,Premium,3.7,753,867.1
2025-03-17 07:53:10.003423135,PROD_0061,Home,157.51,160,90,132.6,Summer,Monday,7,1,Budget,2.4,601,187.09
2025-03-17 08:36:24.598017729,PROD_0064,Books,698.46,177,95,788.6,Summer,Monday,8,0,Premium,4.7,583,974.66
2025-03-17 09:19:39.192612324,PROD_0063,Books,748.47,165,60,661.66,Summer,Monday,9,1,Regular,4.6,837,946.32
2025-03-17 10:02:53.787206919,PROD_0069,Clothing,982.15,154,73,940.54,Fall,Monday,10,0,Budget,1.8,29,953.12
2025-03-17 10:46:08.381801513,PROD_0022,Home,217.74,14,66,201.77,Fall,Monday,10,0,Premium,1.2,358,285.75
2025-03-17 11:29:22.976396108,PROD_0093,Home,826.88,60,90,793.86,Fall,Monday,11,0,Regular,4.0,918,953.99
2025-03-17 12:12:37.570990702,PROD_0067,Sports,525.09,121,34,451.68,Fall,Monday,12,0,Budget,4.3,287,490.49
2025-03-17 12:55:52.165585297,PROD_0076,Books,379.73,20,94,380.27,Fall,Monday,12,0,Premium,4.9,85,569.59
2025-03-17 13:39:06.760179892,PROD_0026,Electronics,131.15,45,14,146.98,Winter,Monday,13,0,Regular,4.6,233,151.5
2025-03-17 14:22:21.354774486,PROD_0016,Books,738.15,196,15,720.89,Fall,Monday,14,1,Premium,3.4,746,991.47
2025-03-17 15:05:35.949369081,PROD_0051,Books,243.5,133,12,242.58,Fall,Monday,15,0,Premium,3.1,312,279.88
2025-03-17 15:48:50.543963675,PROD_0086,Sports,377.71,37,34,430.4,Fall,Monday,15,0,Budget,1.1,364,405.71
2025-03-17 16:32:05.138558270,PROD_0057,Electronics,71.92,61,74,77.84,Fall,Monday,16,0,Budget,2.0,776,80.75
2025-03-17 17:15:19.733152865,PROD_0029,Sports,803.35,85,58,800.29,Summer,Monday,17,0,Regular,2.8,798,877.28
2025-03-17 17:58:34.327747459,PROD_0078,Electronics,768.92,189,20,694.4,Fall,Monday,17,0,Budget,3.5,838,680.88
2025-03-17 18:41:48.922342054,PROD_0092,Clothing,736.28,77,53,849.65,Winter,Monday,18,0,Regular,3.2,904,885.88
2025-03-17 19:25:03.516936648,PROD_0069,Electronics,306.45,45,74,315.89,Winter,Monday,19,1,Premium,4.0,268,459.67
2025-03-17 20:08:18.111531243,PROD_0047,Sports,181.75,140,29,161.47,Winter,Monday,20,0,Premium,2.1,697,213.41
2025-03-17 20:51:32.706125838,PROD_0094,Books,641.18,2,47,581.96,Spring,Monday,20,0,Regular,3.3,130,716.62
2025-03-17 21:34:47.300720432,PROD_0062,Electronics,501.2,5,34,561.98,Summer,Monday,21,0,Premium,1.4,802,698.09
2025-03-17 22:18:01.895315027,PROD_0069,Electronics,186.47,92,85,152.47,Fall,Monday,22,0,Budget,2.7,992,189.47
2025-03-17 23:01:16.489909621,PROD_0076,Home,689.05,7,37,824.68,Spring,Monday,23,0,Premium,4.0,788,962.96
2025-03-17 23:44:31.084504216,PROD_0016,Books,991.22,171,30,844.65,Fall,Monday,23,0,Budget,3.8,831,898.47
2025-03-18 00:27:45.679098811,PROD_0090,Clothing,749.75,107,77,838.54,Spring,Tuesday,0,0,Regular,5.0,350,918.99
2025-03-18 01:11:00.273693405,PROD_0090,Sports,742.59,160,23,711.33,Spring,Tuesday,1,0,Regular,2.1,179,744.39
2025-03-18 01:54:14.868288000,PROD_0048,Clothing,950.81,74,48,947.85,Winter,Tuesday,1,0,Premium,3.0,801,1183.7
2025-03-18 02:37:29.462882594,PROD_0085,Books,210.91,76,95,243.02,Winter,Tuesday,2,1,Premium,2.3,479,316.36
2025-03-18 03:20:44.057477189,PROD_0039,Electronics,569.89,49,99,550.04,Spring,Tuesday,3,0,Budget,2.8,888,601.87
2025-03-18 04:03:58.652071783,PROD_0100,Electronics,979.85,10,31,994.55,Winter,Tuesday,4,0,Budget,4.4,162,1061.07
2025-03-18 04:47:13.246666378,PROD_0033,Books,173.64,94,54,142.34,Spring,Tuesday,4,0,Premium,3.7,782,215.94
2025-03-18 05:30:27.841260973,PROD_0094,Electronics,703.25,155,78,563.26,Summer,Tuesday,5,0,Premium,4.5,887,877.5
2025-03-18 06:13:42.435855567,PROD_0023,Electronics,589.95,69,57,529.73,Winter,Tuesday,6,0,Regular,1.8,95,648.22
2025-03-18 06:56:57.030450162,PROD_0010,Electronics,590.61,168,98,633.28,Winter,Tuesday,6,0,Regular,4.5,773,722.69
2025-03-18 07:40:11.625044756,PROD_0069,Sports,700.69,15,2,594.54,Winter,Tuesday,7,0,Regular,1.2,509,729.41
2025-03-18 08:23:26.219639351,PROD_0100,Sports,930.32,67,79,786.59,Summer,Tuesday,8,0,Premium,4.6,364,1212.41
2025-03-18 09:06:40.814233946,PROD_0034,Home,784.76,98,68,756.81,Spring,Tuesday,9,0,Premium,2.3,980,992.98
2025-03-18 09:49:55.408828540,PROD_0052,Clothing,65.57,47,84,69.45,Fall,Tuesday,9,0,Premium,2.3,352,95.98
2025-03-18 10:33:10.003423135,PROD_0095,Books,854.2,183,9,926.66,Winter,Tuesday,10,0,Regular,3.0,799,916.75
2025-03-18 11:16:24.598017729,PROD_0010,Books,233.29,63,82,203.28,Spring,Tuesday,11,0,Premium,4.8,435,305.82
2025-03-18 11:59:39.192612324,PROD_0019,Books,383.15,186,24,318.71,Summer,Tuesday,11,0,Budget,1.2,82,341.76
2025-03-18 12:42:53.787206919,PROD_0058,Home,467.12,89,67,549.4,Fall,Tuesday,12,0,Premium,2.4,224,655.18
2025-03-18 13:26:08.381801513,PROD_0096,Sports,486.1,189,60,439.56,Winter,Tuesday,13,0,Premium,4.4,411,582.04
2025-03-18 14:09:22.976396108,PROD_0001,Home,440.83,75,28,503.13,Summer,Tuesday,14,1,Premium,2.6,734,661.24
2025-03-18 14:52:37.570990702,PROD_0069,Books,937.98,138,18,1074.36,Summer,Tuesday,14,0,Premium,1.8,980,1199.25
2025-03-18 15:35:52.165585297,PROD_0004,Clothing,708.96,100,42,786.24,Fall,Tuesday,15,1,Premium,2.7,117,1063.44
2025-03-18 16:19:06.760179892,PROD_0016,Electronics,634.86,88,65,550.76,Spring,Tuesday,16,0,Budget,2.5,481,629.09
2025-03-18 17:02:21.354774486,PROD_0024,Sports,59.34,17,73,66.98,Winter,Tuesday,17,0,Budget,4.7,191,67.91
2025-03-18 17:45:35.949369081,PROD_0080,Sports,904.87,18,60,1002.33,Winter,Tuesday,17,0,Premium,4.0,590,1299.35
2025-03-18 18:28:50.543963675,PROD_0002,Home,910.3,54,42,945.51,Spring,Tuesday,18,1,Regular,3.0,589,1308.24
2025-03-18 19:12:05.138558270,PROD_0092,Sports,782.41,101,24,731.46,Spring,Tuesday,19,0,Premium,5.0,658,929.39
2025-03-18 19:55:19.733152865,PROD_0032,Books,16.96,117,19,15.35,Spring,Tuesday,19,0,Premium,2.9,106,19.85
2025-03-18 20:38:34.327747459,PROD_0091,Books,66.71,153,47,56.62,Fall,Tuesday,20,0,Premium,1.2,381,79.85
2025-03-18 21:21:48.922342054,PROD_0084,Home,232.97,133,82,233.88,Fall,Tuesday,21,0,Regular,2.0,782,283.91
2025-03-18 22:05:03.516936648,PROD_0024,Books,140.04,3,86,144.81,Winter,Tuesday,22,0,Regular,2.7,389,182.36
2025-03-18 22:48:18.111531243,PROD_0012,Clothing,404.85,107,23,382.07,Fall,Tuesday,22,0,Regular,1.6,243,416.38
2025-03-18 23:31:32.706125838,PROD_0050,Home,923.4,114,10,914.3,Summer,Tuesday,23,0,Budget,4.8,584,835.8
2025-03-19 00:14:47.300720432,PROD_0035,Clothing,477.34,28,97,451.28,Winter,Wednesday,0,0,Regular,4.1,868,564.13
2025-03-19 00:58:01.895315027,PROD_0033,Electronics,23.27,58,54,24.58,Fall,Wednesday,0,0,Budget,2.1,467,25.46
2025-03-19 01:41:16.489909621,PROD_0033,Clothing,289.92,124,27,336.45,Spring,Wednesday,1,0,Budget,3.4,865,295.9
2025-03-19 02:24:31.084504216,PROD_0061,Electronics,54.15,97,68,46.87,Summer,Wednesday,2,0,Regular,3.9,933,59.61
2025-03-19 03:07:45.679098811,PROD_0051,Electronics,45.92,16,62,43.75,Spring,Wednesday,3,0,Regular,4.8,537,52.07
2025-03-19 03:51:00.273693405,PROD_0043,Clothing,282.96,106,58,242.31,Winter,Wednesday,3,0,Regular,4.5,209,305.93
2025-03-19 04:34:14.868288000,PROD_0012,Home,282.86,42,4,296.99,Spring,Wednesday,4,0,Budget,3.1,603,290.15
2025-03-19 05:17:29.462882594,PROD_0067,Books,789.26,79,50,861.51,Fall,Wednesday,5,0,Premium,4.1,636,1086.49
2025-03-19 06:00:44.057477189,PROD_0065,Books,975.09,193,20,1143.55,Fall,Wednesday,6,0,Regular,3.2,946,1058.25
2025-03-19 06:43:58.652071783,PROD_0033,Electronics,377.5,161,11,344.11,Winter,Wednesday,6,0,Regular,3.2,72,371.65
2025-03-19 07:27:13.246666378,PROD_0040,Electronics,434.6,7,49,512.86,Spring,Wednesday,7,0,Regular,1.5,991,537.14
2025-03-19 08:10:27.841260973,PROD_0074,Home,846.34,140,3,698.49,Winter,Wednesday,8,0,Budget,1.5,634,748.68
2025-03-19 08:53:42.435855567,PROD_0043,Sports,275.46,105,41,286.81,Spring,Wednesday,8,0,Budget,3.1,308,289.44
2025-03-19 09:36:57.030450162,PROD_0044,Clothing,164.82,7,83,135.62,Summer,Wednesday,9,0,Premium,2.1,695,222.02
2025-03-19 10:20:11.625044756,PROD_0029,Electronics,854.56,95,37,989.16,Fall,Wednesday,10,1,Regular,1.1,698,1196.17
2025-03-19 11:03:26.219639351,PROD_0013,Books,56.04,93,24,56.7,Winter,Wednesday,11,0,Budget,3.9,709,57.79
2025-03-19 11:46:40.814233946,PROD_0012,Home,623.5,64,13,665.74,Summer,Wednesday,11,0,Premium,1.1,589,819.75
2025-03-19 12:29:55.408828540,PROD_0095,Clothing,566.37,170,74,641.49,Summer,Wednesday,12,0,Regular,3.4,859,670.61
2025-03-19 13:13:10.003423135,PROD_0046,Home,352.46,38,31,303.16,Winter,Wednesday,13,1,Budget,3.2,185,409.09
2025-03-19 13:56:24.598017729,PROD_0002,Clothing,322.04,80,10,262.6,Winter,Wednesday,13,0,Regular,4.9,855,329.16
2025-03-19 14:39:39.192612324,PROD_0035,Clothing,774.14,186,60,891.46,Summer,Wednesday,14,0,Regular,2.9,252,892.2
2025-03-19 15:22:53.787206919,PROD_0087,Electronics,95.56,83,17,88.49,Spring,Wednesday,15,0,Budget,1.3,12,88.69
2025-03-19 16:06:08.381801513,PROD_0081,Home,244.42,87,26,208.14,Summer,Wednesday,16,0,Budget,3.2,298,229.39
2025-03-19 16:49:22.976396108,PROD_0090,Home,735.12,85,54,725.85,Winter,Wednesday,16,0,Budget,4.4,75,718.51
2025-03-19 17:32:37.570990702,PROD_0008,Books,552.84,92,53,574.58,Summer,Wednesday,17,0,Regular,5.0,50,660.47
2025-03-19 18:15:52.165585297,PROD_0093,Books,136.71,85,81,111.06,Spring,Wednesday,18,0,Regular,2.7,786,154.03
2025-03-19 18:59:06.760179892,PROD_0026,Electronics,883.31,43,86,803.78,Fall,Wednesday,18,0,Premium,2.3,148,1175.03
2025-03-19 19:42:21.354774486,PROD_0074,Electronics,399.51,136,74,324.85,Fall,Wednesday,19,0,Regular,4.6,730,435.16
2025-03-19 20:25:35.949369081,PROD_0090,Sports,829.59,164,20,803.15,Summer,Wednesday,20,0,Budget,1.8,121,743.73
2025-03-19 21:08:50.543963675,PROD_0034,Books,789.84,73,43,914.66,Spring,Wednesday,21,1,Regular,3.5,210,1126.65
2025-03-19 21:52:05.138558270,PROD_0007,Clothing,628.18,35,4,749.46,Fall,Wednesday,21,0,Premium,2.6,279,826.03
2025-03-19 22:35:19.733152865,PROD_0068,Home,499.54,100,86,526.92,Summer,Wednesday,22,0,Premium,1.2,537,715.05
2025-03-19 23:18:34.327747459,PROD_0058,Electronics,979.76,155,40,847.15,Summer,Wednesday,23,0,Budget,2.4,684,907.93
2025-03-20 00:01:48.922342054,PROD_0075,Home,153.52,169,58,178.44,Spring,Thursday,0,0,Budget,2.1,155,160.14
2025-03-20 00:45:03.516936648,PROD_0029,Home,727.9,170,88,732.63,Winter,Thursday,0,1,Premium,3.7,237,1091.86
2025-03-20 01:28:18.111531243,PROD_0036,Sports,199.28,169,53,171.68,Summer,Thursday,1,0,Premium,4.8,375,238.66
2025-03-20 02:11:32.706125838,PROD_0089,Books,344.88,103,73,403.06,Winter,Thursday,2,0,Premium,2.1,81,484.45
2025-03-20 02:54:47.300720432,PROD_0021,Electronics,315.61,65,21,348.12,Winter,Thursday,2,0,Budget,4.2,491,328.41
2025-03-20 03:38:01.895315027,PROD_0036,Home,947.57,54,82,1035.39,Fall,Thursday,3,0,Premium,1.2,355,1378.72
2025-03-20 04:21:16.489909621,PROD_0010,Electronics,967.68,199,64,1048.65,Winter,Thursday,4,0,Premium,3.2,924,1281.29
2025-03-20 05:04:31.084504216,PROD_0073,Clothing,191.19,175,63,168.27,Spring,Thursday,5,0,Budget,1.3,272,181.15
2025-03-20 05:47:45.679098811,PROD_0024,Sports,31.81,90,70,28.14,Fall,Thursday,5,0,Regular,4.7,579,35.23
2025-03-20 06:31:00.273693405,PROD_0064,Clothing,722.81,21,3,777.25,Fall,Thursday,6,1,Regular,4.1,43,996.71
2025-03-20 07:14:14.868288000,PROD_0099,Electronics,423.81,100,64,376.3,Fall,Thursday,7,1,Premium,3.6,572,635.72
2025-03-20 07:57:29.462882594,PROD_0049,Electronics,97.95,154,14,95.55,Summer,Thursday,7,0,Regular,4.3,122,97.19
2025-03-20 08:40:44.057477189,PROD_0099,Books,686.92,120,75,764.4,Summer,Thursday,8,0,Regular,3.6,348,834.5
2025-03-20 09:23:58.652071783,PROD_0036,Home,549.65,92,21,612.08,Winter,Thursday,9,0,Regular,4.9,707,627.46
2025-03-20 10:07:13.246666378,PROD_0082,Home,980.71,194,85,962.38,Fall,Thursday,10,0,Regular,3.9,329,1053.62
2025-03-20 10:50:27.841260973,PROD_0096,Clothing,235.14,107,46,262.62,Fall,Thursday,10,0,Premium,4.7,408,317.63
2025-03-20 11:33:42.435855567,PROD_0024,Sports,409.94,140,80,465.46,Spring,Thursday,11,0,Regular,3.1,990,496.55
2025-03-20 12:16:57.030450162,PROD_0023,Home,547.12,172,92,580.99,Winter,Thursday,12,0,Regular,1.5,322,662.91
2025-03-20 13:00:11.625044756,PROD_0062,Books,793.78,9,45,707.55,Spring,Thursday,13,0,Budget,3.1,110,793.68
2025-03-20 13:43:26.219639351,PROD_0096,Clothing,553.35,8,13,503.33,Winter,Thursday,13,0,Premium,1.5,769,675.49
2025-03-20 14:26:40.814233946,PROD_0037,Clothing,616.77,181,49,571.09,Winter,Thursday,14,0,Budget,3.4,88,571.48
2025-03-20 15:09:55.408828540,PROD_0012,Books,233.89,154,19,198.04,Summer,Thursday,15,0,Budget,2.9,432,210.4
2025-03-20 15:53:10.003423135,PROD_0055,Sports,848.45,33,49,771.46,Summer,Thursday,15,0,Premium,3.5,709,1078.15
2025-03-20 16:36:24.598017729,PROD_0013,Books,434.34,128,32,383.88,Spring,Thursday,16,0,Regular,1.0,793,448.0
2025-03-20 17:19:39.192612324,PROD_0023,Sports,149.55,159,58,146.88,Winter,Thursday,17,0,Budget,1.8,711,141.84
2025-03-20 18:02:53.787206919,PROD_0089,Books,667.55,88,42,776.61,Fall,Thursday,18,0,Premium,3.0,98,904.83
2025-03-20 18:46:08.381801513,PROD_0099,Books,223.93,92,78,188.5,Summer,Thursday,18,0,Regular,4.8,538,250.45
2025-03-20 19:29:22.976396108,PROD_0030,Electronics,106.59,70,11,115.98,Fall,Thursday,19,0,Premium,2.5,600,139.33
2025-03-20 20:12:37.570990702,PROD_0017,Clothing,863.37,66,39,928.04,Spring,Thursday,20,0,Budget,2.7,145,921.47
2025-03-20 20:55:52.165585297,PROD_0062,Books,465.56,147,19,390.28,Summer,Thursday,20,0,Regular,3.9,693,466.94
2025-03-20 21:39:06.760179892,PROD_0084,Books,751.79,116,93,878.87,Summer,Thursday,21,0,Regular,3.4,256,937.28
2025-03-20 22:22:21.354774486,PROD_0089,Home,297.68,93,37,305.83,Winter,Thursday,22,0,Premium,2.2,188,399.7
2025-03-20 23:05:35.949369081,PROD_0086,Clothing,789.1,162,2,746.09,Spring,Thursday,23,0,Regular,2.6,239,766.18
2025-03-20 23:48:50.543963675,PROD_0013,Home,120.82,98,27,133.21,Winter,Thursday,23,0,Budget,1.9,870,124.85
2025-03-21 00:32:05.138558270,PROD_0059,Clothing,362.41,112,55,327.24,Summer,Friday,0,1,Budget,4.9,898,420.22
2025-03-21 01:15:19.733152865,PROD_0019,Home,978.28,102,89,1054.0,Spring,Friday,1,1,Budget,1.5,502,1319.09
2025-03-21 01:58:34.327747459,PROD_0049,Books,796.05,90,93,649.48,Summer,Friday,1,0,Premium,2.5,707,1045.51
2025-03-21 02:41:48.922342054,PROD_0100,Books,502.28,89,12,570.47,Spring,Friday,2,0,Regular,1.1,808,566.69
